1115,88.11,92.18,98.85,90.64,,,,,,,
1116,88.31,92.17,99.66,91.21,,,,,,,
1117,88.12,92.07,100.86,91.14,,,,,,,
1118,88.1,92.36,97.4,91.29,,,,,,,
1119,87.96,92.31,99.16,90.76,,,,,,,
1120,88.25,92.34,99.97,90.72,,,,,,,
1121,87.83,91.98,100.17,90.82,,,,,,,
1122,87.75,92.03,98.92,91,,,,,,,
1123,88.29,92.1,100.95,91.43,,,,,,,
1124,87.88,92.47,100.76,92.53,,,,,,,
1125,87.92,92.2,100.25,91.65,,,,,,,
1126,87.84,92.38,100.21,90.75,,,,,,,
1127,87.99,91.88,99.5,91.79,,,,,,,
1128,88.29,91.88,100.43,91.58,,,,,,,
1129,88.24,92.17,99.51,90.35,,,,,,,
1130,88.31,92.54,99.46,91.39,,,,,,,
1131,87.89,92.49,98.05,91.22,,,,,,,
1132,88.07,92.44,98.7,91.34,,,,,,,
1133,88.26,92.08,100.09,90.52,,,,,,,
1134,88.19,92.37,100.04,91.84,,,,,,,
1135,88.26,91.99,98.75,90.84,,,,,,,
1136,88.28,92.39,97.32,90.78,,,,,,,
1137,88.28,92.15,98.96,91.46,,,,,,,
1138,87.88,92.39,98.31,92.36,,,,,,,
1139,88,92.2,101.51,91.94,,,,,,,
1140,87.81,92.35,99.69,90.7,,,,,,,
1141,88.1,91.89,99.11,91.14,,,,,,,
1142,88.33,92.05,100.76,90.89,,,,,,,
1143,88.11,92.35,100.3,90.39,,,,,,,
1144,88.05,92.23,100.24,90.35,,,,,,,
1145,88.38,92.23,98.12,90.7,,,,,,,
1146,88.16,92.39,101.05,90.41,,,,,,,
1147,87.99,92.25,98.49,90.12,,,,,,,
1148,88.35,92.36,100.04,92.35,,,,,,,
1149,88.2,92.48,100.65,91.25,,,,,,,
1150,88.44,92.13,99.69,89.76,,,,,,,
1151,88.03,92.12,98.82,91.12,,,,,,,
1152,87.46,92.47,102.12,91.89,,,,,,,
1153,88.23,92.32,98.14,91.02,,,,,,,
1154,88.34,92.08,99.1,91.47,,,,,,,
1155,88.01,92.32,99.03,90.99,,,,,,,
1156,87.94,92.3,98.51,91.37,,,,,,,
1157,88.03,92.5,99.1,91.17,,,,,,,
1158,88.32,92.18,101.14,90.34,,,,,,,
1159,88.37,92.25,99.98,91.17,,,,,,,
1160,88.53,92.08,99.62,91.37,,,,,,,
1161,88.32,92.11,99.25,90.97,,,,,,,
1162,88.35,92.37,100.19,90.31,,,,,,,
1163,88.51,92.27,101.17,89.76,,,,,,,
1164,88.5,92.2,99.89,90.72,,,,,,,
1165,88.34,92.05,99.59,91.06,,,,,,,
1166,87.97,92.21,101.82,90.74,,,,,,,
1167,88.22,92.11,98.72,90.03,,,,,,,
1168,88.44,92.52,99.34,90.76,,,,,,,
1169,88.27,92.29,99.82,90.94,,,,,,,
1170,88.02,92.09,98.76,90.37,,,,,,,
1171,88.06,92.23,100.31,91.74,,,,,,,
1172,88.51,92.01,100.39,90.49,,,,,,,
1173,88.2,92.46,99.56,91.13,,,,,,,
1174,88.26,92.12,100.53,90.85,,,,,,,
1175,88.29,92.05,100.41,91.7,,,,,,,
1176,88.55,92.16,99.36,90.82,,,,,,,
1177,88.49,92.36,101.7,90.49,,,,,,,
1178,88.37,92.1,99.88,91.89,,,,,,,
1179,88.23,92.25,99.55,90.92,,,,,,,
1180,88.58,92.02,99.93,90.5,,,,,,,
1181,88.23,92.43,99.09,91.05,,,,,,,
1182,88.41,92.19,98.88,91.87,,,,,,,
1183,88.28,92.28,99.23,91.26,,,,,,,
1184,88.37,92.27,99.84,90.95,,,,,,,
1185,88.25,92.23,99.97,90.94,,,,,,,
1186,88.48,92.18,97.82,91.63,,,,,,,
1187,88.71,92.36,99.1,91.95,,,,,,,
1188,88.43,92.38,99.82,91.46,,,,,,,
1189,88.12,92.12,99.54,92.2,,,,,,,
1190,88.69,92.02,100.08,91.19,,,,,,,
1191,88.44,92.05,100.67,91.4,,,,,,,
1192,88.59,92.32,99.37,91.91,,,,,,,
1193,88.44,92.14,100.17,91.53,,,,,,,
1194,88.19,92.44,99.22,91.67,,,,,,,
1195,88.84,92.05,98.59,89.81,,,,,,,
1196,88.29,92.06,97.57,90.67,,,,,,,
1197,88.37,92.43,98.28,90.94,,,,,,,
1198,88.74,92.14,99.01,91.82,,,,,,,
1199,88.89,92.1,100.77,91.64,,,,,,,
1200,88.18,92.22,99.03,91.5,,,,,,,
1201,88.63,92.4,99.13,90.99,,,,,,,
1202,88.61,91.82,99.9,91.49,,,,,,,
1203,88.34,91.87,98.82,91.19,,,,,,,
1204,88.81,92.05,98.52,90.59,,,,,,,
1205,88.65,92.18,97.5,90.78,,,,,,,
1206,88.36,92.19,98.93,91.98,,,,,,,
1207,88.29,92.31,97.22,90.87,,,,,,,
1208,88.77,92.01,101.33,90.44,,,,,,,
1209,88.87,92.42,99.69,90.11,,,,,,,
1210,88.57,92.18,100.59,90.9,,,,,,,
1211,88.76,92.44,98.84,91.01,,,,,,,
1212,88.68,91.99,98.27,90.49,,,,,,,
1213,88.08,92.25,99.82,91.37,,,,,,,
1214,88.65,91.92,101.36,89.57,,,,,,,
1215,88.66,92.12,99.63,92.08,,,,,,,
1216,88.75,92.31,98.96,90.49,,,,,,,
1217,88.54,91.98,100.37,91.13,,,,,,,
1218,88.57,92.25,100.31,90.01,,,,,,,
1219,88.74,92.25,100.53,90.83,,,,,,,
1220,88.63,92.12,99.27,90.74,,,,,,,
1221,88.42,92.44,100.61,90.85,,,,,,,
1222,88.52,92.13,99.48,91.58,,,,,,,
1223,88.53,92.41,100.67,91.39,,,,,,,
1224,88.41,92.18,100.53,91.16,,,,,,,
1225,88.46,92.3,99.02,91.13,,,,,,,
1226,88.43,92.01,100.72,91.25,,,,,,,
1227,88.81,91.99,100.39,91.05,,,,,,,
1228,88.74,92.32,100.9,91.05,,,,,,,
1229,88.47,92.07,99.71,91.37,,,,,,,
1230,88.34,91.88,98.59,90.95,,,,,,,
1231,88.78,92.32,101.5,91.03,,,,,,,
1232,88.63,92.64,99.23,90.18,,,,,,,
1233,88.53,92.42,100.32,91.31,,,,,,,
1234,88.3,92.21,99.37,90.74,,,,,,,
1235,88.28,92.12,101.26,91.64,,,,,,,
1236,88.44,92.06,100.19,91.49,,,,,,,
1237,88.21,92.16,100.54,90.98,,,,,,,
1238,88.48,91.88,100.34,90.96,,,,,,,
1239,88.62,92.25,99.2,89.88,,,,,,,
1240,88.23,92.16,99.18,91.03,,,,,,,
1241,88.69,92.08,98.74,91.37,,,,,,,
1242,88.37,92.34,101.08,92.14,,,,,,,
1243,88.34,92,97.87,90.03,,,,,,,
1244,88.66,92.18,99.83,90.55,,,,,,,
1245,88.42,92.14,99.57,89.81,,,,,,,
1246,88.37,92.43,100.22,91.91,,,,,,,
1247,88.42,92.01,99.42,90.91,,,,,,,
1248,88.44,92.67,99.02,91.31,,,,,,,
1249,88.17,92.01,98.38,90.02,,,,,,,
1250,88.57,91.91,98.38,91.02,,,,,,,
1251,88.47,92.59,100.58,90.78,,,,,,,
1252,88.16,92.47,100.19,90.09,,,,,,,
1253,88.32,92.14,98.82,90.4,,,,,,,
1254,88.47,91.96,100.08,90.59,,,,,,,
1255,88.69,92.54,99.36,90.17,,,,,,,
1256,88.29,92.61,100.29,90.68,,,,,,,
1257,88.32,92.03,98.17,90.02,,,,,,,
1258,88.44,92.4,98.4,89.84,,,,,,,
1259,88.65,92.55,100.03,88.09,,,,,,,
1260,88.21,92.17,98.61,86.93,,,,,,,
1261,88.29,91.86,100.33,86.6,,,,,,,
1262,88.55,92.15,99.08,86.93,,,,,,,
1263,88.58,91.66,99.1,85.83,,,,,,,
1264,88.11,91.51,98.84,85.03,,,,,,,
1265,88.53,91.78,97.97,84.24,,,,,,,
1266,88.07,91.82,98.04,83.79,,,,,,,
1267,88.26,92.22,99.45,84.07,,,,,,,
1268,87.75,91.75,99.68,82.7,,,,,,,
1269,88.28,91.77,97.69,82.85,,,,,,,
1270,87.91,91.73,97.73,82.5,,,,,,,
1271,87.77,91.91,97.48,75.07,,,,,,,
1272,63.28,75.68,69.19,66.46,,,,,,,
1273,53.63,52.52,52.86,58.83,,,,,,,
1274,46.23,44.3,46.74,52.65,,,,,,,
1275,41.97,40.27,43.16,47.78,,,,,,,
1276,40.11,37.83,42.16,43.95,,,,,,,
1277,38.16,35.53,40.74,41.65,,,,,,,
1278,36.6,35.03,39.91,39.51,,,,,,,
1279,35.39,33.82,38.59,38.67,,,,,,,
1280,34.77,33.11,38.27,38.59,,,,,,,
1281,36.01,32.95,37.76,36.97,,,,,,,
1282,36.07,32.31,37.26,36.36,,,,,,,
1283,36.5,32.05,36.62,35.73,,,,,,,
1284,36.82,32.01,36.27,35.5,,,,,,,
1285,36.99,31.2,36.22,35.07,,,,,,,
1286,35.17,31.4,36.01,33.99,,,,,,,
