383, 62.15, 67.76, 98.08, 92.77
384, 62.38, 67.67, 98.29, 92.96
385, 62.68, 67.75, 98.24, 94.08
386, 62.43, 68.13, 99.25, 93.88
387, 63.03, 68.26, 98.48, 93.45
388, 62.88, 68.22, 99.05, 93.85
389, 63.14, 68.74, 99.32, 93.58
390, 62.89, 68.59, 98.76, 93.95
391, 63.1, 68.7, 99.18, 93.64
392, 63.27, 68.84, 98.84, 94.27
393, 63.34, 68.96, 99.23, 93.57
394, 63.61, 69.02, 98.9, 92.54
395, 63.69, 68.99, 98.73, 94.37
396, 63.73, 69.15, 98.5, 93.02
397, 63.84, 69.23, 98.49, 92.72
398, 64.35, 69.26, 99.38, 94.71
399, 64.07, 69.17, 100.08, 94.67
400, 64.46, 69.42, 99.13, 93.87
401, 64.32, 69.59, 99.54, 94.39
402, 64.4, 69.98, 98.76, 93.98
403, 64.61, 69.97, 99.2, 92.86
404, 64.65, 69.98, 99.64, 94.24
405, 64.97, 69.97, 98.76, 92.24
406, 64.87, 70.24, 99.16, 94.26
407, 65.15, 70.49, 99.28, 92.85
408, 65.43, 70.31, 100.08, 93.87
409, 65.1, 70.65, 99.9, 94.06
410, 65.19, 70.97, 100.5, 92.74
411, 65.39, 70.69, 100.3, 93.79
412, 65.32, 70.81, 100.17, 93.5
413, 65.73, 70.73, 99.69, 94.61
414, 65.51, 71.09, 100.04, 93.67
415, 65.95, 71.24, 100.56, 93.27
416, 65.98, 71.49, 100.1, 93.38
417, 65.53, 71.45, 100.56, 94.37
418, 66.07, 71.55, 99.53, 93.74
419, 66.15, 71.13, 99.82, 93.07
420, 66.02, 71.47, 100.27, 93.48
421, 66.29, 71.53, 99.92, 92.88
422, 66.48, 71.98, 100.67, 93.96
423, 66.44, 71.95, 99.98, 94.1
424, 66.44, 72.15, 101.29, 95.42
425, 66.67, 72.03, 101.5, 94.07
426, 66.49, 72.16, 101.02, 94.08
427, 66.71, 72.3, 100.93, 92.55
428, 67.03, 72.52, 100.7, 93.17
429, 66.7, 72.16, 101.78, 92.37
430, 67.14, 72.56, 100.6, 94.31
431, 67.34, 72.45, 100.91, 94.55
432, 67.5, 72.67, 100.87, 93.72
433, 67.1, 72.8, 101.19, 94.5
434, 67.36, 72.93, 101.23, 92.75
435, 67.1, 72.68, 102.17, 93.02
436, 67.54, 72.96, 101.58, 93.04
437, 67.49, 72.69, 101.56, 94.45
438, 67.38, 72.86, 101.37, 94.45
439, 67.71, 73.35, 101.08, 93.98
440, 67.78, 73.06, 101.51, 93.14
441, 67.73, 73.52, 102.23, 94.58
442, 68.08, 73.27, 101.74, 92.84
443, 67.91, 73.42, 101.17, 94.41
444, 68.03, 73.42, 101.76, 92.85
445, 67.98, 73.48, 102.2, 93.63
446, 68.52, 73.24, 102.16, 93.78
447, 68.04, 73.88, 101.97, 94.05
448, 68.17, 73.56, 101.24, 93.11
449, 68.56, 73.65, 101.04, 94.19
450, 68.51, 73.89, 101.35, 94.13
451, 68.59, 73.93, 102.06, 93.37
452, 68.41, 74.05, 102.23, 93.44
453, 68.31, 74.08, 102.16, 94.19
454, 68.58, 74.13, 101.84, 93.61
455, 68.56, 74.42, 101.27, 93.09
456, 68.98, 74.16, 101.44, 93.54
457, 68.95, 74.45, 102.51, 94.08
458, 68.96, 74.29, 101.91, 93.71
459, 69.24, 74.43, 102.54, 93.82
460, 68.97, 74.72, 101.99, 93.88
461, 69.4, 74.54, 102.3, 93.49
462, 69.25, 74.57, 103.04, 94.43
463, 68.97, 74.85, 102.57, 93.97
464, 69.69, 74.81, 102.18, 93.94
465, 69.85, 74.72, 102.53, 93.93
466, 69.64, 74.92, 102.45, 93.69
467, 69.65, 75.05, 102.23, 93.78
