293,91.97,93.14,100.72,94.1,,,,,,
294,92.43,92.76,98.93,94.72,,,,,,
295,91.92,92.97,100.72,94.19,,,,,,
296,91.88,93.15,98.52,93.3,,,,,,
297,92.39,92.56,98.56,93.9,,,,,,
298,92.26,92.9,97.63,93.94,,,,,,
299,92.18,92.78,97.98,94.02,,,,,,
300,92.02,92.55,100.13,93.5,,,,,,
301,92.49,92.96,97.65,93.28,,,,,,
302,92.04,92.96,99.34,94.21,,,,,,
303,92.36,92.64,99.62,92.25,,,,,,
304,92.15,92.72,96.04,93.39,,,,,,
305,92.17,92.78,99.06,93.61,,,,,,
306,92.31,92.81,98.97,92.51,,,,,,
307,92.33,92.88,99.1,92.24,,,,,,
308,92.22,92.54,97.85,93.59,,,,,,
309,91.91,93.03,99.09,93.35,,,,,,
310,92.12,93.14,98.76,93.17,,,,,,
311,92.4,92.89,98.02,93.44,,,,,,
312,91.9,92.97,98.08,92.59,,,,,,
313,91.81,92.81,98.45,93.42,,,,,,
314,92.29,92.94,98.82,93.8,,,,,,
315,92.12,93.06,99.05,92.63,,,,,,
316,91.99,92.54,98.06,93.99,,,,,,
317,92.17,92.47,99,92.72,,,,,,
318,92.41,92.94,99.61,92,,,,,,
319,92.23,93.13,98.49,92.6,,,,,,
320,92.65,92.82,99.55,93.32,,,,,,
321,92.27,92.54,99.16,92.92,,,,,,
322,92,93.03,98.64,93.86,,,,,,
323,92.24,92.55,98.43,92.49,,,,,,
324,92.27,92.89,97.65,92.04,,,,,,
325,92.1,92.97,98.24,93.29,,,,,,
326,92.5,92.49,98.68,93.6,,,,,,
327,92.28,92.76,98.36,92.73,,,,,,
328,92.1,93.27,100.61,94.15,,,,,,
329,92.45,92.98,99.4,92.55,,,,,,
330,92.31,92.81,97.22,93.34,,,,,,
331,92.14,92.73,99.63,92.7,,,,,,
332,92.5,92.32,98.05,93.37,,,,,,
333,92.12,92.8,98.83,93.15,,,,,,
334,91.86,92.86,99.77,93.24,,,,,,
335,92.1,92.93,99.57,92.39,,,,,,
336,92.41,92.89,98.42,92.07,,,,,,
337,92.57,92.97,96.2,92.52,,,,,,
338,92.35,92.52,99.32,92.39,,,,,,
339,92.46,92.83,98.67,92.6,,,,,,
340,92.28,93.08,98.92,93.43,,,,,,
341,92.07,92.94,98.9,93.58,,,,,,
342,92.56,92.74,98.12,92.18,,,,,,
343,92.2,93.32,96.61,92.35,,,,,,
344,92.15,93.25,98.17,93.49,,,,,,
345,92.42,92.77,99.33,93.19,,,,,,
346,92.62,92.52,98.02,93.64,,,,,,
347,91.93,93.13,99.14,93,,,,,,
348,92.18,92.94,99.6,93.54,,,,,,
349,92.62,92.73,98.92,92.38,,,,,,
350,92.32,93.09,98.14,91.13,,,,,,
351,92.52,92.76,96.4,92.5,,,,,,
352,92.19,92.46,97.22,93.2,,,,,,
353,92.52,92.52,99.97,93.19,,,,,,
354,92.1,92.87,98.67,93.73,,,,,,
355,92.13,92.67,98.85,92.76,,,,,,
356,92.15,92.37,97.07,92.43,,,,,,
357,92.06,93.11,98,93.14,,,,,,
358,92.61,92.59,98.29,92.73,,,,,,
359,92.46,92.64,98.7,93.61,,,,,,
360,91.86,92.74,97.46,93.11,,,,,,
361,92.36,92.43,98.17,91.92,,,,,,
362,92.18,92.96,98.09,92.92,,,,,,
363,92.46,92.67,97.69,92.49,,,,,,
364,92.46,92.37,98.1,93.65,,,,,,
365,92.28,92.81,97.77,93.46,,,,,,
366,92.18,92.98,98.95,93.03,,,,,,
367,92.49,92.86,98.85,91.72,,,,,,
368,92,92.82,99.25,93.27,,,,,,
369,92.6,92.64,97.78,92.73,,,,,,
370,92.38,92.57,97.78,93.23,,,,,,
371,92.01,92.49,97.79,91.91,,,,,,
372,92.34,92.88,96.08,93.09,,,,,,
373,92.07,92.47,96.72,93.36,,,,,,
374,92.52,92.56,96.75,92.62,,,,,,
375,92.04,92.92,98.17,93.22,,,,,,
376,92.48,92.58,98.98,92.47,,,,,,
377,92.12,92.41,98.33,92.7,,,,,,
378,92.18,92.69,98.52,92.88,,,,,,
379,92.62,92.4,98.59,93.14,,,,,,
380,91.97,92.62,98.33,93.08,,,,,,
381,92.38,92.6,97.82,93.13,,,,,,
382,92.41,92.64,97.32,93.76,,,,,,
383,92.22,92.31,98.24,92.93,,,,,,
384,92.13,92.72,98.08,92.64,,,,,,
385,92.28,92.65,98.28,92.86,,,,,,
386,92.18,92.89,96.95,92.82,,,,,,
387,92.26,92.69,98.73,94.23,,,,,,
388,92.15,92.64,98.69,92.83,,,,,,
389,92.24,92.76,97.78,92.11,,,,,,
390,92.05,92.99,96.89,92.81,,,,,,
391,92.17,92.84,96.82,92.78,,,,,,
392,92.1,92.73,97.4,93.4,,,,,,
