121,60.28,74.69,86.45,61.58,,,,,,
122,60.76,75.05,89.77,62.26,,,,,,
123,61.53,76.04,91.53,64.04,,,,,,
124,62.13,76.97,92.97,63.94,,,,,,
125,63.22,78.57,93.79,64.32,,,,,,
126,63.21,79.47,94.62,64.13,,,,,,
127,63.71,79.69,95.07,63.2,,,,,,
128,64.46,80.86,94.58,65.43,,,,,,
129,65.01,81.75,95.04,65.33,,,,,,
130,65.62,82.1,94.77,65.13,,,,,,
131,66.95,83.13,95.71,65.56,,,,,,
132,67.01,83.88,95.24,67.47,,,,,,
133,67.7,84.22,95.91,66.58,,,,,,
134,68.83,85.17,96.44,68.37,,,,,,
135,69.18,86.03,95.68,68.94,,,,,,
136,69.88,86.52,96.46,72.16,,,,,,
137,70.63,87.26,96.3,73.33,,,,,,
138,71.08,87.41,96.46,72.97,,,,,,
139,71.63,88.09,97.11,74.78,,,,,,
140,72.26,88.47,96.95,75.78,,,,,,
141,72.57,88.94,96.39,77.16,,,,,,
142,74.01,89.13,96.29,79.32,,,,,,
143,74.17,89.85,96.4,80.89,,,,,,
144,75.29,89.62,97.03,81.59,,,,,,
145,77.53,90.39,96.74,81.07,,,,,,
146,77.58,90.24,97.22,82.35,,,,,,
147,78.86,91.05,96.41,82.13,,,,,,
148,80.29,90.93,97.25,82.29,,,,,,
149,79.93,91.22,96.74,83.33,,,,,,
150,80.62,91.73,97.13,85.02,,,,,,
151,80.94,92.09,96.82,84.52,,,,,,
152,82.74,92.39,97.32,84.94,,,,,,
153,83.21,92.5,97.34,86.21,,,,,,
154,84.43,93.01,97.11,86.08,,,,,,
155,84.77,92.64,97.43,85.7,,,,,,
156,84.43,92.89,97.12,86.05,,,,,,
157,84.9,93.49,96.83,87.14,,,,,,
158,84.87,93.19,97.03,86.63,,,,,,
159,85.36,93.35,97.07,86.16,,,,,,
160,85.59,93.61,97.79,87.85,,,,,,
161,85.55,93.58,96.61,89.77,,,,,,
162,86.01,93.82,97.22,89.81,,,,,,
163,86.3,93.48,97.32,89.36,,,,,,
164,86.58,93.81,97.84,89.77,,,,,,
165,87.26,93.98,96.72,90.21,,,,,,
166,87.56,94.11,97.54,89.62,,,,,,
167,87.6,93.76,97.77,90.55,,,,,,
168,88.29,93.54,97.23,90.25,,,,,,
169,88,93.61,98.01,90.65,,,,,,
170,89.85,93.98,97.53,90.53,,,,,,
171,90.41,94.01,97.54,90.98,,,,,,
172,90.31,93.73,97.19,91.05,,,,,,
173,89.67,93.95,97.27,91.25,,,,,,
174,89.72,93.52,97.36,91.53,,,,,,
175,90.11,94.11,96.78,91.38,,,,,,
176,90.33,93.91,96.91,91.03,,,,,,
177,90.7,93.84,98.01,90.24,,,,,,
178,90.42,94.2,97,91.23,,,,,,
179,90.9,93.98,97.68,91.25,,,,,,
180,91,93.84,97.59,90.78,,,,,,
181,91.57,93.61,97.43,90.85,,,,,,
182,91.3,93.79,98.04,91.73,,,,,,
183,91.3,93.93,98.45,91.07,,,,,,
184,91.29,93.83,96.79,90.84,,,,,,
185,91.32,93.83,97.41,91.77,,,,,,
186,91.8,93.99,97.56,91.46,,,,,,
187,91.9,93.85,97.63,91.51,,,,,,
188,92.02,94.15,96.62,91.36,,,,,,
189,92.2,93.7,97.46,91.11,,,,,,
190,92.24,93.86,96.84,90.74,,,,,,
191,91.96,93.59,97.58,90.79,,,,,,
192,92.15,93.76,97.72,91.22,,,,,,
193,92.47,93.48,97.22,91.32,,,,,,
194,92.65,93.88,98.24,90.78,,,,,,
195,92.51,93.89,97.92,91.32,,,,,,
196,92.64,93.91,98.29,91.22,,,,,,
197,92.69,93.52,98.49,92.95,,,,,,
198,92.42,93.47,97.8,91.49,,,,,,
199,92.45,93.61,98.72,92.21,,,,,,
200,93.03,93.79,98.04,92.39,,,,,,
201,92.62,93.59,97.31,92.57,,,,,,
202,92.92,93.53,97.65,91.25,,,,,,
203,93.27,93.53,96.97,91.42,,,,,,
204,92.93,93.55,97.85,91.99,,,,,,
205,92.64,93.78,97.63,91.59,,,,,,
206,92.89,93.35,97.86,92.26,,,,,,
207,92.68,93.54,98.01,93.25,,,,,,
208,93.02,93.43,97.76,92.65,,,,,,
209,93.42,93.68,97.77,92.03,,,,,,
210,92.69,93.47,97.66,92.52,,,,,,
211,92.86,93.79,97.27,93.21,,,,,,
