ruta,fuente,modelo,dataset,partition_key,fuentes_equivalentes,tipo,antena,num_antenas,caso,potencia_W
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_40W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p40","modelo_Monopolo_1ant__src_000E5358__dset_c8_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_45W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p45","modelo_Monopolo_1ant__src_000E5358__dset_c8_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_5W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p5","modelo_Monopolo_1ant__src_000E5358__dset_c8_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_50W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p50","modelo_Monopolo_1ant__src_000E5358__dset_c8_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_55W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p55.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p55","modelo_Monopolo_1ant__src_000E5358__dset_c8_p55","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,55
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_60W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p60.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p60","modelo_Monopolo_1ant__src_000E5358__dset_c8_p60","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,60
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_65W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p65.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p65","modelo_Monopolo_1ant__src_000E5358__dset_c8_p65","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,65
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_70W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p70.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p70","modelo_Monopolo_1ant__src_000E5358__dset_c8_p70","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,70
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_75W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p75.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p75","modelo_Monopolo_1ant__src_000E5358__dset_c8_p75","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,75
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_80W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p80.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p80","modelo_Monopolo_1ant__src_000E5358__dset_c8_p80","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,80
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_85W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p85.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p85","modelo_Monopolo_1ant__src_000E5358__dset_c8_p85","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,85
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_90W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p90.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p90","modelo_Monopolo_1ant__src_000E5358__dset_c8_p90","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,90
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/1ant/Caso_8/Potencia_95W/modelo_Monopolo_1ant_src_000E5358_dset_c8_p95.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_1ant__src_000E5358","dset_c8_p95","modelo_Monopolo_1ant__src_000E5358__dset_c8_p95","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","1ant",1,8,95
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_1/Potencia_30W/modelo_Monopolo_2ant_dset_c1_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c1_p30","modelo_Monopolo_2ant__dset_c1_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,1,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_2/Potencia_30W/modelo_Monopolo_2ant_dset_c2_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c2_p30","modelo_Monopolo_2ant__dset_c2_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,2,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_3/Potencia_30W/modelo_Monopolo_2ant_dset_c3_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c3_p30","modelo_Monopolo_2ant__dset_c3_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,3,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_4/Potencia_30W/modelo_Monopolo_2ant_dset_c4_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c4_p30","modelo_Monopolo_2ant__dset_c4_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,4,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_5/Potencia_30W/modelo_Monopolo_2ant_dset_c5_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c5_p30","modelo_Monopolo_2ant__dset_c5_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,5,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_6/Potencia_30W/modelo_Monopolo_2ant_dset_c6_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c6_p30","modelo_Monopolo_2ant__dset_c6_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,6,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_7/Potencia_30W/modelo_Monopolo_2ant_dset_c7_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c7_p30","modelo_Monopolo_2ant__dset_c7_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,7,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_8/Potencia_30W/modelo_Monopolo_2ant_dset_c8_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_2ant","dset_c8_p30","modelo_Monopolo_2ant__dset_c8_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","2ant",2,8,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_3/Potencia_10W/modelo_Monopolo_2ant_src_000E49C4_dset_c3_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E49C4","dset_c3_p10","modelo_Monopolo_2ant__src_000E49C4__dset_c3_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,3,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_3/Potencia_15W/modelo_Monopolo_2ant_src_000E49C4_dset_c3_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E49C4","dset_c3_p15","modelo_Monopolo_2ant__src_000E49C4__dset_c3_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,3,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_3/Potencia_5W/modelo_Monopolo_2ant_src_000E49C4_dset_c3_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E49C4","dset_c3_p5","modelo_Monopolo_2ant__src_000E49C4__dset_c3_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,3,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_5/Potencia_10W/modelo_Monopolo_2ant_src_000E53E0_dset_c5_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c5_p10","modelo_Monopolo_2ant__src_000E53E0__dset_c5_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,5,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_5/Potencia_15W/modelo_Monopolo_2ant_src_000E53E0_dset_c5_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c5_p15","modelo_Monopolo_2ant__src_000E53E0__dset_c5_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,5,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_5/Potencia_20W/modelo_Monopolo_2ant_src_000E53E0_dset_c5_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c5_p20","modelo_Monopolo_2ant__src_000E53E0__dset_c5_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,5,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_5/Potencia_5W/modelo_Monopolo_2ant_src_000E53E0_dset_c5_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c5_p5","modelo_Monopolo_2ant__src_000E53E0__dset_c5_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,5,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_6/Potencia_5W/modelo_Monopolo_2ant_src_000E53E0_dset_c6_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c6_p5","modelo_Monopolo_2ant__src_000E53E0__dset_c6_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,6,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_7/Potencia_10W/modelo_Monopolo_2ant_src_000E53E0_dset_c7_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c7_p10","modelo_Monopolo_2ant__src_000E53E0__dset_c7_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,7,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_7/Potencia_15W/modelo_Monopolo_2ant_src_000E53E0_dset_c7_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c7_p15","modelo_Monopolo_2ant__src_000E53E0__dset_c7_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,7,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_7/Potencia_20W/modelo_Monopolo_2ant_src_000E53E0_dset_c7_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c7_p20","modelo_Monopolo_2ant__src_000E53E0__dset_c7_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,7,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_7/Potencia_5W/modelo_Monopolo_2ant_src_000E53E0_dset_c7_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c7_p5","modelo_Monopolo_2ant__src_000E53E0__dset_c7_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,7,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/2ant/Caso_8/Potencia_5W/modelo_Monopolo_2ant_src_000E53E0_dset_c8_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_2ant__src_000E53E0","dset_c8_p5","modelo_Monopolo_2ant__src_000E53E0__dset_c8_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","2ant",2,8,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_1/Potencia_30W/modelo_Monopolo_3ant_dset_c1_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c1_p30","modelo_Monopolo_3ant__dset_c1_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,1,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_2/Potencia_30W/modelo_Monopolo_3ant_dset_c2_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c2_p30","modelo_Monopolo_3ant__dset_c2_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,2,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_3/Potencia_30W/modelo_Monopolo_3ant_dset_c3_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c3_p30","modelo_Monopolo_3ant__dset_c3_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,3,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_4/Potencia_30W/modelo_Monopolo_3ant_dset_c4_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c4_p30","modelo_Monopolo_3ant__dset_c4_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,4,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_5/Potencia_30W/modelo_Monopolo_3ant_dset_c5_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c5_p30","modelo_Monopolo_3ant__dset_c5_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,5,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_6/Potencia_30W/modelo_Monopolo_3ant_dset_c6_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c6_p30","modelo_Monopolo_3ant__dset_c6_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo6.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,6,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_7/Potencia_30W/modelo_Monopolo_3ant_dset_c7_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c7_p30","modelo_Monopolo_3ant__dset_c7_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,7,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_8/Potencia_30W/modelo_Monopolo_3ant_dset_c8_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","modelo_Monopolo_3ant","dset_c8_p30","modelo_Monopolo_3ant__dset_c8_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo_completo30WCopia.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo5.mat","Monopolo","3ant",3,8,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Monopolo/3ant/Caso_3/Potencia_10W/modelo_Monopolo_3ant_src_000E4A4C_dset_c3_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Monopolo_3ant__src_000E4A4C","dset_c3_p10","modelo_Monopolo_3ant__src_000E4A4C__dset_c3_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Monopolo","3ant",3,3,10
